id,batch_id,source_table,reference_table,matching_algorithm,matched_data,status,confidence_score,created_at,matching_type
7624332,3b8deb2f-18fa-4bdb-9315-1c3d933e3109,tb_snapwangi_300,tb_snapwangi_300,COMBINED,"{'id_1': 13730, 'id_2': 13719, 'batch_id': '3b8deb2f-18fa-4bdb-9315-1c3d933e3109', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'warung bu safen jl. saxophone no.61, tunggulwulung, kec. lowokwaru, kota malang, jawa timur 65143', 'combined_2': 'warung basmalah jl. saxophone no.21, tunggulwulung, kec. lowokwaru, kota malang, jawa timur 65143', 'confidence': 0.9998250603675842, 'faiss_score': 0.7949010133743286, 'fuzzy_score': 91, 'source_table': 'tb_snapwangi_300', 'fuzzy_combined': 91, 'reference_table': 'tb_snapwangi_300', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-24 03:33:27.581035+00:00,Self Match
7624323,3b8deb2f-18fa-4bdb-9315-1c3d933e3109,tb_snapwangi_300,tb_snapwangi_300,COMBINED,"{'id_1': 13630, 'id_2': 13608, 'batch_id': '3b8deb2f-18fa-4bdb-9315-1c3d933e3109', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'rika salon jl. satria no.137b, balearjosari, kec. blimbing, kota malang, jawa timur 65126', 'combined_2': ""gab's salon jl. satria bar. no.417, balearjosari, kec. blimbing, kota malang, jawa timur 65126"", 'confidence': 0.9998250603675842, 'faiss_score': 0.7792530059814453, 'fuzzy_score': 91, 'source_table': 'tb_snapwangi_300', 'fuzzy_combined': 91, 'reference_table': 'tb_snapwangi_300', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-24 03:33:27.561154+00:00,Self Match
7624278,3b8deb2f-18fa-4bdb-9315-1c3d933e3109,tb_snapwangi_300,tb_snapwangi_300,COMBINED,"{'id_1': 13198, 'id_2': 13197, 'batch_id': '3b8deb2f-18fa-4bdb-9315-1c3d933e3109', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'kos putri asri jl. raya tlogomas gg. 15c no.8, tlogomas, kec. lowokwaru, kota malang, jawa timur 65144', 'combined_2': 'kos adinda (khusus putri) jl. raya tlogomas gg. 15c no.18, tlogomas, kec. lowokwaru, kota malang, jawa timur 65144', 'confidence': 0.9998250603675842, 'faiss_score': 0.864512026309967, 'fuzzy_score': 91, 'source_table': 'tb_snapwangi_300', 'fuzzy_combined': 91, 'reference_table': 'tb_snapwangi_300', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-24 03:33:27.485130+00:00,Self Match
7624254,3b8deb2f-18fa-4bdb-9315-1c3d933e3109,tb_snapwangi_300,tb_snapwangi_300,COMBINED,"{'id_1': 12927, 'id_2': 12926, 'batch_id': '3b8deb2f-18fa-4bdb-9315-1c3d933e3109', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'warung ema jl. raya gadang no.355, gadang, kec. sukun, kota malang, jawa timur 65149', 'combined_2': 'warung kaka jl. raya gadang no.354, gadang, kec. sukun, kota malang, jawa timur 65149', 'confidence': 0.9998250603675842, 'faiss_score': 0.8938909769058228, 'fuzzy_score': 93, 'source_table': 'tb_snapwangi_300', 'fuzzy_combined': 93, 'reference_table': 'tb_snapwangi_300', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-24 03:33:27.448278+00:00,Self Match
7624236,3b8deb2f-18fa-4bdb-9315-1c3d933e3109,tb_snapwangi_300,tb_snapwangi_300,COMBINED,"{'id_1': 12845, 'id_2': 12857, 'batch_id': '3b8deb2f-18fa-4bdb-9315-1c3d933e3109', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'toko bu suniti jl. raya candi vb no.531, karangbesuki, kec. sukun, kota malang, jawa timur 65146', 'combined_2': 'toko bu tatik jl. raya candi vi a no.5, karangbesuki, kec. sukun, kota malang, jawa timur 65151', 'confidence': 0.9998250603675842, 'faiss_score': 0.7610440254211426, 'fuzzy_score': 91, 'source_table': 'tb_snapwangi_300', 'fuzzy_combined': 91, 'reference_table': 'tb_snapwangi_300', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-24 03:33:27.407791+00:00,Self Match
7624220,3b8deb2f-18fa-4bdb-9315-1c3d933e3109,tb_snapwangi_300,tb_snapwangi_300,COMBINED,"{'id_1': 14072, 'id_2': 12758, 'batch_id': '3b8deb2f-18fa-4bdb-9315-1c3d933e3109', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'kost putri 27 jl. simp. raya candi 6 no.28, karangbesuki, kec. sukun, kota malang, jawa timur 65149', 'combined_2': 'kost putri 99 jl. raya candi ii no.272, karangbesuki, kec. sukun, kota malang, jawa timur 65146', 'confidence': 0.9998250603675842, 'faiss_score': 0.7565730214118958, 'fuzzy_score': 92, 'source_table': 'tb_snapwangi_300', 'fuzzy_combined': 92, 'reference_table': 'tb_snapwangi_300', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-24 03:33:27.382805+00:00,Self Match
7624215,3b8deb2f-18fa-4bdb-9315-1c3d933e3109,tb_snapwangi_300,tb_snapwangi_300,COMBINED,"{'id_1': 12718, 'id_2': 12711, 'batch_id': '3b8deb2f-18fa-4bdb-9315-1c3d933e3109', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'toko , ifa jl. rawisari no.68, mulyorejo, kec. sukun, kota malang, jawa timur 65147', 'combined_2': 'toko dona jl. rawisari no.11, mulyorejo, kec. sukun, kota malang, jawa timur 65147', 'confidence': 0.9998250603675842, 'faiss_score': 0.8035669922828674, 'fuzzy_score': 93, 'source_table': 'tb_snapwangi_300', 'fuzzy_combined': 93, 'reference_table': 'tb_snapwangi_300', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-24 03:33:27.374871+00:00,Self Match
7624146,3b8deb2f-18fa-4bdb-9315-1c3d933e3109,tb_snapwangi_300,tb_snapwangi_300,COMBINED,"{'id_1': 11638, 'id_2': 11637, 'batch_id': '3b8deb2f-18fa-4bdb-9315-1c3d933e3109', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'toko merah jl. mt. haryono no.87 a, dinoyo, kec. lowokwaru, kota malang, jawa timur 65144', 'combined_2': 'toko fanjaya jl. mt. haryono no.87 a, dinoyo, kec. lowokwaru, kota malang, jawa timur 65144', 'confidence': 0.9998250603675842, 'faiss_score': 0.7809079885482788, 'fuzzy_score': 92, 'source_table': 'tb_snapwangi_300', 'fuzzy_combined': 92, 'reference_table': 'tb_snapwangi_300', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-24 03:33:27.270639+00:00,Self Match
7624127,3b8deb2f-18fa-4bdb-9315-1c3d933e3109,tb_snapwangi_300,tb_snapwangi_300,COMBINED,"{'id_1': 11447, 'id_2': 11448, 'batch_id': '3b8deb2f-18fa-4bdb-9315-1c3d933e3109', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'kos sahabat jl. mertojoyo selatan blk. a no.9a, merjosari, kec. lowokwaru, kota malang, jawa timur 65144', 'combined_2': 'kost hkr jl. mertojoyo selatan blk. a no.a 4, merjosari, kec. lowokwaru, kota malang, jawa timur 65144', 'confidence': 0.9998250603675842, 'faiss_score': 0.8438349962234497, 'fuzzy_score': 92, 'source_table': 'tb_snapwangi_300', 'fuzzy_combined': 92, 'reference_table': 'tb_snapwangi_300', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-24 03:33:27.241250+00:00,Self Match
7624123,3b8deb2f-18fa-4bdb-9315-1c3d933e3109,tb_snapwangi_300,tb_snapwangi_300,COMBINED,"{'id_1': 11395, 'id_2': 11409, 'batch_id': '3b8deb2f-18fa-4bdb-9315-1c3d933e3109', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'nugi laundry jl. mertojoyo blk. f no.1, merjosari, kec. lowokwaru, kota malang, jawa timur 65144', 'combined_2': 'happy laundry jl. mertojoyo blk. n no.51, merjosari, kec. lowokwaru, kota malang, jawa timur 65144', 'confidence': 0.9998250603675842, 'faiss_score': 0.8910189867019653, 'fuzzy_score': 93, 'source_table': 'tb_snapwangi_300', 'fuzzy_combined': 93, 'reference_table': 'tb_snapwangi_300', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-24 03:33:27.234412+00:00,Self Match
7624058,3b8deb2f-18fa-4bdb-9315-1c3d933e3109,tb_snapwangi_300,tb_snapwangi_300,COMBINED,"{'id_1': 11105, 'id_2': 11102, 'batch_id': '3b8deb2f-18fa-4bdb-9315-1c3d933e3109', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'toko ""erland"" jl. mayjen sungkono no.21, buring, kec. kedungkandang, kota malang, jawa timur 65137', 'combined_2': 'toko amor jl. mayjen sungkono no.20, buring, kec. kedungkandang, kota malang, jawa timur 65135', 'confidence': 0.9998250603675842, 'faiss_score': 0.8363400101661682, 'fuzzy_score': 91, 'source_table': 'tb_snapwangi_300', 'fuzzy_combined': 91, 'reference_table': 'tb_snapwangi_300', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-24 03:33:27.128283+00:00,Self Match
7624053,3b8deb2f-18fa-4bdb-9315-1c3d933e3109,tb_snapwangi_300,tb_snapwangi_300,COMBINED,"{'id_1': 11176, 'id_2': 11056, 'batch_id': '3b8deb2f-18fa-4bdb-9315-1c3d933e3109', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'naira olshop jl. mayjend panjaitan gg 18c no.14, penanggungan, kec. klojen, kota malang, jawa timur 65113', 'combined_2': 'navisha olshop jl. mayjen panjaitan gg. 15, penanggungan, kec. klojen, kota malang, jawa timur 65113', 'confidence': 0.9998250603675842, 'faiss_score': 0.7926170229911804, 'fuzzy_score': 93, 'source_table': 'tb_snapwangi_300', 'fuzzy_combined': 93, 'reference_table': 'tb_snapwangi_300', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-24 03:33:27.120435+00:00,Self Match
7624027,3b8deb2f-18fa-4bdb-9315-1c3d933e3109,tb_snapwangi_300,tb_snapwangi_300,COMBINED,"{'id_1': 10713, 'id_2': 10675, 'batch_id': '3b8deb2f-18fa-4bdb-9315-1c3d933e3109', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'airaf olshop jl. lesanpuro no.gg. 12, lesanpuro, kec. kedungkandang, kota malang, jawa timur 65138', 'combined_2': 'dianaz olshop jl. lesanpuro gg. 1 no.27c, lesanpuro, kec. kedungkandang, kota malang, jawa timur 65138', 'confidence': 0.9998250603675842, 'faiss_score': 0.8775950074195862, 'fuzzy_score': 95, 'source_table': 'tb_snapwangi_300', 'fuzzy_combined': 95, 'reference_table': 'tb_snapwangi_300', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-24 03:33:27.078114+00:00,Self Match
7624023,3b8deb2f-18fa-4bdb-9315-1c3d933e3109,tb_snapwangi_300,tb_snapwangi_300,COMBINED,"{'id_1': 10553, 'id_2': 10557, 'batch_id': '3b8deb2f-18fa-4bdb-9315-1c3d933e3109', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'toko lancar abadi jl. laksda adi sucipto no.290, pandanwangi, kec. blimbing, kota malang, jawa timur 65126', 'combined_2': 'toko lingkar abadi jl. laksda adi sucipto no.295, pandanwangi, kec. blimbing, kota malang, jawa timur 65125', 'confidence': 0.9998250603675842, 'faiss_score': 0.8594200015068054, 'fuzzy_score': 96, 'source_table': 'tb_snapwangi_300', 'fuzzy_combined': 96, 'reference_table': 'tb_snapwangi_300', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-24 03:33:27.071811+00:00,Self Match
7624003,3b8deb2f-18fa-4bdb-9315-1c3d933e3109,tb_snapwangi_300,tb_snapwangi_300,COMBINED,"{'id_1': 10426, 'id_2': 10437, 'batch_id': '3b8deb2f-18fa-4bdb-9315-1c3d933e3109', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'toko bahan kue diva jl. kyai tamin no.110a, sukoharjo, kec. klojen, kota malang, jawa timur 65118', 'combined_2': 'intiboga toko bahan kue jl. kyai tamin no.68, sukoharjo, kec. klojen, kota malang, jawa timur 65118', 'confidence': 0.9998250603675842, 'faiss_score': 0.7701299786567688, 'fuzzy_score': 91, 'source_table': 'tb_snapwangi_300', 'fuzzy_combined': 91, 'reference_table': 'tb_snapwangi_300', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-24 03:33:27.039697+00:00,Self Match
7623997,3b8deb2f-18fa-4bdb-9315-1c3d933e3109,tb_snapwangi_300,tb_snapwangi_300,COMBINED,"{'id_1': 10423, 'id_2': 10424, 'batch_id': '3b8deb2f-18fa-4bdb-9315-1c3d933e3109', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'toko menang jl. kyai tamin no.103c, sukoharjo, kec. klojen, kota malang, jawa timur 65118', 'combined_2': 'toko a26 jl. kyai tamin no.108, sukoharjo, kec. klojen, kota malang, jawa timur 65118', 'confidence': 0.9998250603675842, 'faiss_score': 0.8459320068359375, 'fuzzy_score': 91, 'source_table': 'tb_snapwangi_300', 'fuzzy_combined': 91, 'reference_table': 'tb_snapwangi_300', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-24 03:33:27.029705+00:00,Self Match
7623988,3b8deb2f-18fa-4bdb-9315-1c3d933e3109,tb_snapwangi_300,tb_snapwangi_300,COMBINED,"{'id_1': 10380, 'id_2': 10395, 'batch_id': '3b8deb2f-18fa-4bdb-9315-1c3d933e3109', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'raisa cell jl. kyai parseh jaya no.44, bumiayu, kec. kedungkandang, kota malang, jawa timur 65135', 'combined_2': 'sodho 3 cell jl. kyai parseh jaya no.9, bumiayu, kec. kedungkandang, kota malang, jawa timur 65135', 'confidence': 0.9998250603675842, 'faiss_score': 0.7894120216369629, 'fuzzy_score': 93, 'source_table': 'tb_snapwangi_300', 'fuzzy_combined': 93, 'reference_table': 'tb_snapwangi_300', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-24 03:33:27.008262+00:00,Self Match
7623972,3b8deb2f-18fa-4bdb-9315-1c3d933e3109,tb_snapwangi_300,tb_snapwangi_300,COMBINED,"{'id_1': 10355, 'id_2': 10365, 'batch_id': '3b8deb2f-18fa-4bdb-9315-1c3d933e3109', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'fazma foto & toko jl. kyai parseh jaya no.3, bumiayu, kec. kedungkandang, kota malang, jawa timur 65135', 'combined_2': 'toko indah jl. kyai parseh jaya no.39, bumiayu, kec. kedungkandang, kota malang, jawa timur 65135', 'confidence': 0.9998250603675842, 'faiss_score': 0.7443869709968567, 'fuzzy_score': 92, 'source_table': 'tb_snapwangi_300', 'fuzzy_combined': 92, 'reference_table': 'tb_snapwangi_300', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-24 03:33:26.974900+00:00,Self Match
7623971,3b8deb2f-18fa-4bdb-9315-1c3d933e3109,tb_snapwangi_300,tb_snapwangi_300,COMBINED,"{'id_1': 10372, 'id_2': 10365, 'batch_id': '3b8deb2f-18fa-4bdb-9315-1c3d933e3109', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'toko q&q jaya jl. kyai parseh jaya no.40, bumiayu, kec. kedungkandang, kota malang, jawa timur 65135', 'combined_2': 'toko indah jl. kyai parseh jaya no.39, bumiayu, kec. kedungkandang, kota malang, jawa timur 65135', 'confidence': 0.9998250603675842, 'faiss_score': 0.7623479962348938, 'fuzzy_score': 91, 'source_table': 'tb_snapwangi_300', 'fuzzy_combined': 91, 'reference_table': 'tb_snapwangi_300', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-24 03:33:26.933480+00:00,Self Match
7623952,3b8deb2f-18fa-4bdb-9315-1c3d933e3109,tb_snapwangi_300,tb_snapwangi_300,COMBINED,"{'id_1': 10262, 'id_2': 10261, 'batch_id': '3b8deb2f-18fa-4bdb-9315-1c3d933e3109', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'toko candra jl. kopral usman no.27, sukoharjo, kec. klojen, kota malang, jawa timur 65118', 'combined_2': 'toko mie guntur jl. kopral usman no.23, sukoharjo, kec. klojen, kota malang, jawa timur 65118', 'confidence': 0.9998250603675842, 'faiss_score': 0.7376180291175842, 'fuzzy_score': 92, 'source_table': 'tb_snapwangi_300', 'fuzzy_combined': 92, 'reference_table': 'tb_snapwangi_300', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-24 03:33:26.888765+00:00,Self Match
7623918,3b8deb2f-18fa-4bdb-9315-1c3d933e3109,tb_snapwangi_300,tb_snapwangi_300,COMBINED,"{'id_1': 6932, 'id_2': 12808, 'batch_id': '3b8deb2f-18fa-4bdb-9315-1c3d933e3109', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'sdn karangbesuki 3 malang jl. candi vi b no.110, karangbesuki, kec. sukun, kota malang, jawa timur 65146', 'combined_2': 'sdn karangbesuki 2 malang jl. raya candi v a no.389, karangbesuki, kec. sukun, kota malang, jawa timur 65149', 'confidence': 0.9998250603675842, 'faiss_score': 0.7380239963531494, 'fuzzy_score': 92, 'source_table': 'tb_snapwangi_300', 'fuzzy_combined': 92, 'reference_table': 'tb_snapwangi_300', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-24 03:33:26.836042+00:00,Self Match
7623855,3b8deb2f-18fa-4bdb-9315-1c3d933e3109,tb_snapwangi_300,tb_snapwangi_300,COMBINED,"{'id_1': 9481, 'id_2': 9482, 'batch_id': '3b8deb2f-18fa-4bdb-9315-1c3d933e3109', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'kostan pak bei jl. kembang turi no.57, jatimulyo, kec. lowokwaru, kota malang, jawa timur 65141', 'combined_2': 'kost bu sum jl. kembang turi no.5a, jatimulyo, kec. lowokwaru, kota malang, jawa timur 65141', 'confidence': 0.9998250603675842, 'faiss_score': 0.7432990074157715, 'fuzzy_score': 93, 'source_table': 'tb_snapwangi_300', 'fuzzy_combined': 93, 'reference_table': 'tb_snapwangi_300', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-24 03:33:26.733693+00:00,Self Match
7623832,3b8deb2f-18fa-4bdb-9315-1c3d933e3109,tb_snapwangi_300,tb_snapwangi_300,COMBINED,"{'id_1': 9097, 'id_2': 9095, 'batch_id': '3b8deb2f-18fa-4bdb-9315-1c3d933e3109', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'kost putri pak min jl. kanjuruhan iv no.10b, tlogomas, kec. lowokwaru, kota malang, jawa timur 65144', 'combined_2': 'kos putri 400k jl. kanjuruhan i no.1, tlogomas, kec. lowokwaru, kota malang, jawa timur 65144', 'confidence': 0.9998250603675842, 'faiss_score': 0.7830460071563721, 'fuzzy_score': 92, 'source_table': 'tb_snapwangi_300', 'fuzzy_combined': 92, 'reference_table': 'tb_snapwangi_300', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-24 03:33:26.697427+00:00,Self Match
7623787,3b8deb2f-18fa-4bdb-9315-1c3d933e3109,tb_snapwangi_300,tb_snapwangi_300,COMBINED,"{'id_1': 8351, 'id_2': 8350, 'batch_id': '3b8deb2f-18fa-4bdb-9315-1c3d933e3109', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'dion cell jl. ikan tombro, tunjungsekar, kec. lowokwaru, kota malang, jawa timur 65142', 'combined_2': 'sns cafe jl. ikan tombro, tunjungsekar, kec. lowokwaru, kota malang, jawa timur 65125', 'confidence': 0.9998250603675842, 'faiss_score': 0.7311310172080994, 'fuzzy_score': 91, 'source_table': 'tb_snapwangi_300', 'fuzzy_combined': 91, 'reference_table': 'tb_snapwangi_300', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-24 03:33:26.625001+00:00,Self Match
