id,batch_id,source_table,reference_table,matching_algorithm,matched_data,status,confidence_score,created_at,matching_type
7435304,3ef123f3-886f-4179-9f36-ff6182372877,ganda,ganda,COMBINED,"{'id_1': 213, 'id_2': 215, 'batch_id': '3ef123f3-886f-4179-9f36-ff6182372877', 'ambiguous': 0, 'predicted': 1, 'combined_1': ' jl. bandulan bar., bandulan, kec. sukun, kota malang, jawa timur 65146 warung bu rumini warung bu rumini rt 008 rw 001 112.5987286', 'combined_2': ' jl. bandulan bar., bandulan, kec. sukun, kota malang, jawa timur 65146 warung bu nia warung bu nia rt 008 rw 001 112.5984477', 'confidence': 0.9998250603675842, 'faiss_score': 0.8085269927978516, 'fuzzy_score': 91, 'source_table': 'ganda', 'fuzzy_combined': 91, 'reference_table': 'ganda', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 10:30:10.404223+00:00,Self Match
7435303,3ef123f3-886f-4179-9f36-ff6182372877,ganda,ganda,COMBINED,"{'id_1': 215, 'id_2': 213, 'batch_id': '3ef123f3-886f-4179-9f36-ff6182372877', 'ambiguous': 0, 'predicted': 1, 'combined_1': ' jl. bandulan bar., bandulan, kec. sukun, kota malang, jawa timur 65146 warung bu nia warung bu nia rt 008 rw 001 112.5984477', 'combined_2': ' jl. bandulan bar., bandulan, kec. sukun, kota malang, jawa timur 65146 warung bu rumini warung bu rumini rt 008 rw 001 112.5987286', 'confidence': 0.9998250603675842, 'faiss_score': 0.8085269927978516, 'fuzzy_score': 91, 'source_table': 'ganda', 'fuzzy_combined': 91, 'reference_table': 'ganda', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 10:30:09.894639+00:00,Self Match
7404738,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 18687, 'id_2': 18688, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'xm73+qh2, jalan k. h. usman, tlogowaru, kec. kedungkandang, kota malang, jawa timur 65133 toko bu ida', 'combined_2': 'xm73+r9m, jalan kh usman, tlogowaru, kec. kedungkandang, kota malang, jawa timur 65135 toko bu ima', 'confidence': 0.9998250603675842, 'faiss_score': 0.8628810048103333, 'fuzzy_score': 91, 'source_table': 'sp_200', 'fuzzy_combined': 91, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:35.797234+00:00,Self Match
7404737,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 18688, 'id_2': 18687, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'xm73+r9m, jalan kh usman, tlogowaru, kec. kedungkandang, kota malang, jawa timur 65135 toko bu ima', 'combined_2': 'xm73+qh2, jalan k. h. usman, tlogowaru, kec. kedungkandang, kota malang, jawa timur 65133 toko bu ida', 'confidence': 0.9998250603675842, 'faiss_score': 0.8628810048103333, 'fuzzy_score': 91, 'source_table': 'sp_200', 'fuzzy_combined': 91, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:35.784127+00:00,Self Match
7404736,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 18510, 'id_2': 18512, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'xjw8+7c2, jl. abdul hamid jl. klayatan gg. 3, bandungrejosari, kec. sukun, kota malang, jawa timur 65148 toko fikri ""two in one""', 'combined_2': 'xjw8+9ch, jl. abdul hamid jl. klayatan gg. 3, bandungrejosari, kec. sukun, kota malang, jawa timur 65148 toko mbak feri', 'confidence': 0.9998250603675842, 'faiss_score': 0.8695489764213562, 'fuzzy_score': 91, 'source_table': 'sp_200', 'fuzzy_combined': 91, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:35.756944+00:00,Self Match
7404735,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 18511, 'id_2': 18512, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'xjw8+9c4, jl. abdul hamid jl. klayatan gg. 3, bandungrejosari, kec. sukun, kota malang, jawa timur 65148 toko akbar', 'combined_2': 'xjw8+9ch, jl. abdul hamid jl. klayatan gg. 3, bandungrejosari, kec. sukun, kota malang, jawa timur 65148 toko mbak feri', 'confidence': 0.9998250603675842, 'faiss_score': 0.8932759761810303, 'fuzzy_score': 92, 'source_table': 'sp_200', 'fuzzy_combined': 92, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:35.742583+00:00,Self Match
7404734,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 18512, 'id_2': 18511, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'xjw8+9ch, jl. abdul hamid jl. klayatan gg. 3, bandungrejosari, kec. sukun, kota malang, jawa timur 65148 toko mbak feri', 'combined_2': 'xjw8+9c4, jl. abdul hamid jl. klayatan gg. 3, bandungrejosari, kec. sukun, kota malang, jawa timur 65148 toko akbar', 'confidence': 0.9998250603675842, 'faiss_score': 0.8932759761810303, 'fuzzy_score': 92, 'source_table': 'sp_200', 'fuzzy_combined': 92, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:35.728350+00:00,Self Match
7404733,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 18512, 'id_2': 18510, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'xjw8+9ch, jl. abdul hamid jl. klayatan gg. 3, bandungrejosari, kec. sukun, kota malang, jawa timur 65148 toko mbak feri', 'combined_2': 'xjw8+7c2, jl. abdul hamid jl. klayatan gg. 3, bandungrejosari, kec. sukun, kota malang, jawa timur 65148 toko fikri ""two in one""', 'confidence': 0.9998250603675842, 'faiss_score': 0.8695489764213562, 'fuzzy_score': 91, 'source_table': 'sp_200', 'fuzzy_combined': 91, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:35.702037+00:00,Self Match
7404732,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 18484, 'id_2': 18488, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'xjvw+5j5, jl. kh. malik dalam, buring, kec. kedungkandang, kota malang, jawa timur 65136 toko naila', 'combined_2': 'xjvw+xq6, jl. kh. malik dalam, buring, kec. kedungkandang, kota malang, jawa timur 65136 toko pak slamet', 'confidence': 0.9998250603675842, 'faiss_score': 0.7942489981651306, 'fuzzy_score': 91, 'source_table': 'sp_200', 'fuzzy_combined': 91, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:35.650134+00:00,Self Match
7404731,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 18488, 'id_2': 18484, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'xjvw+xq6, jl. kh. malik dalam, buring, kec. kedungkandang, kota malang, jawa timur 65136 toko pak slamet', 'combined_2': 'xjvw+5j5, jl. kh. malik dalam, buring, kec. kedungkandang, kota malang, jawa timur 65136 toko naila', 'confidence': 0.9998250603675842, 'faiss_score': 0.7942489981651306, 'fuzzy_score': 91, 'source_table': 'sp_200', 'fuzzy_combined': 91, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:35.613806+00:00,Self Match
7404730,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 18431, 'id_2': 18437, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'xjv5+qqj, jl. pelabuhan bakahuni, bakalankrajan, kec. sukun, kota malang, jawa timur 65148 warung bu sri', 'combined_2': 'xjv6+6f9, jl. pelabuhan bakahuni, bakalankrajan, kec. sukun, kota malang, jawa timur 65148 warung bu tin', 'confidence': 0.9998250603675842, 'faiss_score': 0.9123640060424805, 'fuzzy_score': 91, 'source_table': 'sp_200', 'fuzzy_combined': 91, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:35.598147+00:00,Self Match
7404729,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 18437, 'id_2': 18431, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'xjv6+6f9, jl. pelabuhan bakahuni, bakalankrajan, kec. sukun, kota malang, jawa timur 65148 warung bu tin', 'combined_2': 'xjv5+qqj, jl. pelabuhan bakahuni, bakalankrajan, kec. sukun, kota malang, jawa timur 65148 warung bu sri', 'confidence': 0.9998250603675842, 'faiss_score': 0.9123640060424805, 'fuzzy_score': 91, 'source_table': 'sp_200', 'fuzzy_combined': 91, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:35.579194+00:00,Self Match
7404728,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 18343, 'id_2': 18393, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'xjqh+56f, jl. gadang gg. viii, gadang, kec. sukun, kota malang, jawa timur 65149 warung bu sum', 'combined_2': 'xjrh+52f, jl. gadang gg. vi, gadang, kec. sukun, kota malang, jawa timur 65149 warung bu wina', 'confidence': 0.9998250603675842, 'faiss_score': 0.8638150095939636, 'fuzzy_score': 91, 'source_table': 'sp_200', 'fuzzy_combined': 91, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:35.559303+00:00,Self Match
7404727,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 18371, 'id_2': 18372, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'xjr9+9c4, jl. kebonsari, bandungrejosari, kec. sukun, kota malang, jawa timur 65148 toko bu kesi', 'combined_2': 'xjr9+9hp, jl. kebonsari, bandungrejosari, kec. sukun, kota malang, jawa timur 65148 toko bu ana', 'confidence': 0.9998250603675842, 'faiss_score': 0.9094489812850952, 'fuzzy_score': 93, 'source_table': 'sp_200', 'fuzzy_combined': 93, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:35.538469+00:00,Self Match
7404726,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 18372, 'id_2': 18371, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'xjr9+9hp, jl. kebonsari, bandungrejosari, kec. sukun, kota malang, jawa timur 65148 toko bu ana', 'combined_2': 'xjr9+9c4, jl. kebonsari, bandungrejosari, kec. sukun, kota malang, jawa timur 65148 toko bu kesi', 'confidence': 0.9998250603675842, 'faiss_score': 0.9094489812850952, 'fuzzy_score': 93, 'source_table': 'sp_200', 'fuzzy_combined': 93, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:35.514393+00:00,Self Match
7404725,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 18358, 'id_2': 18360, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'xjqw+988, jl. wonokoyo, wonokoyo, kec. kedungkandang, kota malang, jawa timur 65136 toko pak hasan', 'combined_2': 'xjqx+34f, jl. wonokoyo, wonokoyo, kec. kedungkandang, kota malang, jawa timur 65136 toko pak imam', 'confidence': 0.9998250603675842, 'faiss_score': 0.906004011631012, 'fuzzy_score': 91, 'source_table': 'sp_200', 'fuzzy_combined': 91, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:35.458277+00:00,Self Match
7404724,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 18360, 'id_2': 18358, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'xjqx+34f, jl. wonokoyo, wonokoyo, kec. kedungkandang, kota malang, jawa timur 65136 toko pak imam', 'combined_2': 'xjqw+988, jl. wonokoyo, wonokoyo, kec. kedungkandang, kota malang, jawa timur 65136 toko pak hasan', 'confidence': 0.9998250603675842, 'faiss_score': 0.906004011631012, 'fuzzy_score': 91, 'source_table': 'sp_200', 'fuzzy_combined': 91, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:35.434276+00:00,Self Match
7404723,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 18393, 'id_2': 18343, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'xjrh+52f, jl. gadang gg. vi, gadang, kec. sukun, kota malang, jawa timur 65149 warung bu wina', 'combined_2': 'xjqh+56f, jl. gadang gg. viii, gadang, kec. sukun, kota malang, jawa timur 65149 warung bu sum', 'confidence': 0.9998250603675842, 'faiss_score': 0.8638150095939636, 'fuzzy_score': 91, 'source_table': 'sp_200', 'fuzzy_combined': 91, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:35.406370+00:00,Self Match
7404722,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 18211, 'id_2': 18260, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'xjgx+r7p, jl. kalisari, wonokoyo, kec. kedungkandang, kota malang, jawa timur 65135 toko bu sumarmi malang', 'combined_2': 'xjjx+cwv, jl. kalisari, wonokoyo, kec. kedungkandang, kota malang, jawa timur 65135 toko bu susiati malang', 'confidence': 0.9998250603675842, 'faiss_score': 0.8671560287475586, 'fuzzy_score': 92, 'source_table': 'sp_200', 'fuzzy_combined': 92, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:35.376547+00:00,Self Match
7404721,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 18209, 'id_2': 18260, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'xjgx+p35, jl. kalisari, wonokoyo, kec. kedungkandang, kota malang, jawa timur 65135 toko bu edi malang', 'combined_2': 'xjjx+cwv, jl. kalisari, wonokoyo, kec. kedungkandang, kota malang, jawa timur 65135 toko bu susiati malang', 'confidence': 0.9998250603675842, 'faiss_score': 0.8709539771080017, 'fuzzy_score': 91, 'source_table': 'sp_200', 'fuzzy_combined': 91, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:35.115999+00:00,Self Match
7404720,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 18209, 'id_2': 18211, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'xjgx+p35, jl. kalisari, wonokoyo, kec. kedungkandang, kota malang, jawa timur 65135 toko bu edi malang', 'combined_2': 'xjgx+r7p, jl. kalisari, wonokoyo, kec. kedungkandang, kota malang, jawa timur 65135 toko bu sumarmi malang', 'confidence': 0.9998250603675842, 'faiss_score': 0.8534539937973022, 'fuzzy_score': 92, 'source_table': 'sp_200', 'fuzzy_combined': 92, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:35.107958+00:00,Self Match
7404719,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 18260, 'id_2': 18211, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'xjjx+cwv, jl. kalisari, wonokoyo, kec. kedungkandang, kota malang, jawa timur 65135 toko bu susiati malang', 'combined_2': 'xjgx+r7p, jl. kalisari, wonokoyo, kec. kedungkandang, kota malang, jawa timur 65135 toko bu sumarmi malang', 'confidence': 0.9998250603675842, 'faiss_score': 0.8671560287475586, 'fuzzy_score': 92, 'source_table': 'sp_200', 'fuzzy_combined': 92, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:35.088958+00:00,Self Match
7404718,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 18211, 'id_2': 18209, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'xjgx+r7p, jl. kalisari, wonokoyo, kec. kedungkandang, kota malang, jawa timur 65135 toko bu sumarmi malang', 'combined_2': 'xjgx+p35, jl. kalisari, wonokoyo, kec. kedungkandang, kota malang, jawa timur 65135 toko bu edi malang', 'confidence': 0.9998250603675842, 'faiss_score': 0.8534539937973022, 'fuzzy_score': 92, 'source_table': 'sp_200', 'fuzzy_combined': 92, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:35.076445+00:00,Self Match
7404717,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 18260, 'id_2': 18209, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'xjjx+cwv, jl. kalisari, wonokoyo, kec. kedungkandang, kota malang, jawa timur 65135 toko bu susiati malang', 'combined_2': 'xjgx+p35, jl. kalisari, wonokoyo, kec. kedungkandang, kota malang, jawa timur 65135 toko bu edi malang', 'confidence': 0.9998250603675842, 'faiss_score': 0.8709539771080017, 'fuzzy_score': 91, 'source_table': 'sp_200', 'fuzzy_combined': 91, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:35.067389+00:00,Self Match
7404716,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 18204, 'id_2': 18205, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'xjgm+79r, jl. gadang bumiayu, bumiayu, kec. kedungkandang, kota malang, jawa timur 65135 tasya laundry', 'combined_2': 'xjgm+79w, jl. gadang bumiayu, bumiayu, kec. kedungkandang, kota malang, jawa timur 65135 sya laundry', 'confidence': 0.9998250603675842, 'faiss_score': 0.9663059711456299, 'fuzzy_score': 98, 'source_table': 'sp_200', 'fuzzy_combined': 98, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:35.050902+00:00,Self Match
7404715,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 18205, 'id_2': 18204, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'xjgm+79w, jl. gadang bumiayu, bumiayu, kec. kedungkandang, kota malang, jawa timur 65135 sya laundry', 'combined_2': 'xjgm+79r, jl. gadang bumiayu, bumiayu, kec. kedungkandang, kota malang, jawa timur 65135 tasya laundry', 'confidence': 0.9998250603675842, 'faiss_score': 0.9663059711456299, 'fuzzy_score': 98, 'source_table': 'sp_200', 'fuzzy_combined': 98, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:35.030171+00:00,Self Match
7404714,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 17927, 'id_2': 17929, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'terminal arjosari, jalan terusan raden intan, arjosari, kec. blimbing, kota malang, jawa timur 65126 depot alif makmur', 'combined_2': 'terminal arjosari, jalan terusan raden intan, arjosari, kec. blimbing, kota malang, jawa timur 65126 depot bayu', 'confidence': 0.9998250603675842, 'faiss_score': 0.9545860290527344, 'fuzzy_score': 92, 'source_table': 'sp_200', 'fuzzy_combined': 92, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:35.018042+00:00,Self Match
7404713,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 17928, 'id_2': 17929, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'terminal arjosari, jalan terusan raden intan, arjosari, kec. blimbing, kota malang, jawa timur 65126 depot arif', 'combined_2': 'terminal arjosari, jalan terusan raden intan, arjosari, kec. blimbing, kota malang, jawa timur 65126 depot bayu', 'confidence': 0.9998250603675842, 'faiss_score': 0.960677981376648, 'fuzzy_score': 95, 'source_table': 'sp_200', 'fuzzy_combined': 95, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:34.988001+00:00,Self Match
7404712,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 17929, 'id_2': 17928, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'terminal arjosari, jalan terusan raden intan, arjosari, kec. blimbing, kota malang, jawa timur 65126 depot bayu', 'combined_2': 'terminal arjosari, jalan terusan raden intan, arjosari, kec. blimbing, kota malang, jawa timur 65126 depot arif', 'confidence': 0.9998250603675842, 'faiss_score': 0.960677981376648, 'fuzzy_score': 95, 'source_table': 'sp_200', 'fuzzy_combined': 95, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:34.972238+00:00,Self Match
7404711,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 17927, 'id_2': 17928, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'terminal arjosari, jalan terusan raden intan, arjosari, kec. blimbing, kota malang, jawa timur 65126 depot alif makmur', 'combined_2': 'terminal arjosari, jalan terusan raden intan, arjosari, kec. blimbing, kota malang, jawa timur 65126 depot arif', 'confidence': 0.9998250603675842, 'faiss_score': 0.9709429740905762, 'fuzzy_score': 96, 'source_table': 'sp_200', 'fuzzy_combined': 96, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:34.912972+00:00,Self Match
7404710,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 17929, 'id_2': 17927, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'terminal arjosari, jalan terusan raden intan, arjosari, kec. blimbing, kota malang, jawa timur 65126 depot bayu', 'combined_2': 'terminal arjosari, jalan terusan raden intan, arjosari, kec. blimbing, kota malang, jawa timur 65126 depot alif makmur', 'confidence': 0.9998250603675842, 'faiss_score': 0.9545860290527344, 'fuzzy_score': 92, 'source_table': 'sp_200', 'fuzzy_combined': 92, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:34.892175+00:00,Self Match
7404709,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 17928, 'id_2': 17927, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'terminal arjosari, jalan terusan raden intan, arjosari, kec. blimbing, kota malang, jawa timur 65126 depot arif', 'combined_2': 'terminal arjosari, jalan terusan raden intan, arjosari, kec. blimbing, kota malang, jawa timur 65126 depot alif makmur', 'confidence': 0.9998250603675842, 'faiss_score': 0.9709429740905762, 'fuzzy_score': 96, 'source_table': 'sp_200', 'fuzzy_combined': 96, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:34.865808+00:00,Self Match
7404708,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 17924, 'id_2': 17926, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'terminal arjosari b14, jalan raden intan, arjosari, blimbing, arjosari, kec. blimbing, kota malang, jawa timur 65126 warung atun', 'combined_2': 'terminal arjosari, jalan raden intan, arjosari, blimbing, arjosari, kec. blimbing, kota malang, jawa timur 65125 warung pojok jaya', 'confidence': 0.9998250603675842, 'faiss_score': 0.9061400294303894, 'fuzzy_score': 91, 'source_table': 'sp_200', 'fuzzy_combined': 91, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:34.846888+00:00,Self Match
7404707,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 17926, 'id_2': 17924, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'terminal arjosari, jalan raden intan, arjosari, blimbing, arjosari, kec. blimbing, kota malang, jawa timur 65125 warung pojok jaya', 'combined_2': 'terminal arjosari b14, jalan raden intan, arjosari, blimbing, arjosari, kec. blimbing, kota malang, jawa timur 65126 warung atun', 'confidence': 0.9998250603675842, 'faiss_score': 0.9061400294303894, 'fuzzy_score': 91, 'source_table': 'sp_200', 'fuzzy_combined': 91, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:34.828064+00:00,Self Match
7404706,bd3cb6dc-906c-40c5-8668-7081e6b77f8c,sp_200,sp_200,COMBINED,"{'id_1': 17916, 'id_2': 17917, 'batch_id': 'bd3cb6dc-906c-40c5-8668-7081e6b77f8c', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'tasikmadu, kec. lowokwaru, kota malang, jawa timur 65143 bakso cak wit', 'combined_2': 'tasikmadu, kec. lowokwaru, kota malang, jawa timur 65143 bakso gilang', 'confidence': 0.9998250603675842, 'faiss_score': 0.7848119735717773, 'fuzzy_score': 92, 'source_table': 'sp_200', 'fuzzy_combined': 92, 'reference_table': 'sp_200', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-22 02:44:34.815895+00:00,Self Match
